t,num_edges,num_entities,num_new_edges,new_new_entities
216996,1,2,1,1
216998,1,2,1,1
217013,1,2,1,1
217241,1,2,1,1
217261,1,2,1,1
217421,1,2,1,1
217489,1,2,1,1
217523,1,2,1,1
217854,3,4,3,3
218012,3,4,3,3
218031,1,2,1,1
218070,1,2,1,1
218099,1,2,1,1
218117,1,2,1,1
218138,1,2,1,1
218168,4,5,4,4
218190,1,2,1,1
218343,1,2,1,1
218381,1,2,1,1
218455,1,2,1,1
218472,1,2,1,1
218593,1,2,1,1
218614,1,2,1,1
218685,1,2,1,1
218726,8,9,8,8
218738,2,3,2,2
218879,1,2,1,1
218949,1,2,1,1
219027,1,2,1,1
219059,1,2,0,1
219085,1,2,0,1
219116,1,2,0,1
219118,1,2,1,1
219208,2,3,2,2
219430,2,3,2,2
219438,1,2,1,1
219439,1,2,1,1
219447,1,2,1,1
219552,1,2,1,1
219571,1,2,1,1
219704,1,2,1,1
219806,5,6,5,5
219878,1,2,1,1
219920,1,2,1,1
219957,1,2,1,1
220021,1,2,1,1
220099,1,2,1,1
220253,1,2,1,1
220282,1,2,1,1
220368,1,2,1,1
220417,1,2,1,1
220504,1,2,1,1
220615,1,2,1,1
220702,1,2,1,1
220779,1,2,1,1
220828,1,2,1,1
220831,1,2,1,1
220849,1,2,0,1
221028,1,2,0,1
221044,1,2,0,1
221206,1,2,1,1
221231,1,2,1,1
221351,1,2,1,1
221428,1,2,1,1
221592,1,2,1,1
221614,1,2,0,1
221719,1,2,1,1
221767,1,2,1,1
221856,1,2,1,1
222051,1,2,1,1
222074,1,2,1,1
222201,1,2,1,1
222453,1,2,1,1
222509,1,2,1,1
222585,1,2,1,1
222700,2,3,2,2
223063,1,2,1,1
223149,1,2,1,1
223304,1,2,1,1
223338,1,2,1,1
223481,1,2,1,1
223486,4,5,4,4
223711,3,4,3,3
223773,1,2,1,1
223928,1,2,1,1
224071,3,4,3,3
224303,1,2,1,1
224444,1,2,1,1
224563,1,2,1,1
224646,1,2,1,1
224652,1,2,1,1
224677,1,2,1,1
224694,1,2,1,1
224751,1,2,1,1
224822,2,3,2,2
224865,1,2,1,1
225140,1,2,1,1
225234,1,2,1,1
225442,1,2,1,1
225463,2,3,2,2
225581,2,3,2,2
225666,1,2,1,1
225672,1,2,1,1
225774,1,2,1,1
225892,1,2,1,1
225919,1,2,1,1
226008,2,3,2,2
226020,1,2,1,1
226168,1,2,1,1
226208,1,2,1,1
226209,1,2,0,1
226231,1,2,0,1
226257,1,2,0,1
226333,1,2,1,1
226479,1,2,1,1
226523,1,2,1,1
226600,1,2,1,1
226670,1,2,1,1
226716,1,2,1,1
226839,1,2,1,1
226942,1,2,1,1
227439,1,2,1,1
227577,2,3,2,2
227733,1,2,1,1
228173,1,2,1,1
228196,1,2,1,1
228256,6,7,6,6
228267,1,2,1,1
228304,1,2,1,1
228340,1,2,1,1
228346,1,2,1,1
228353,1,2,1,1
228435,1,2,1,1
228838,1,2,1,1
228842,1,2,1,1
228854,2,3,2,2
228941,1,2,1,1
228964,1,2,1,1
229173,1,2,1,1
229193,1,2,1,1
229325,1,2,1,1
229356,2,3,2,2
229379,1,2,1,1
229477,1,2,1,1
229594,1,2,1,1
229830,1,2,1,1
229885,1,2,1,1
229895,1,2,1,1
230036,1,2,1,1
230080,1,2,1,1
230171,1,2,1,1
230327,1,2,1,1
230420,2,4,2,2
230563,1,2,1,1
230574,1,2,1,1
230915,1,2,1,1
230924,1,2,1,1
231196,1,2,1,1
231456,1,2,1,1
231461,3,4,3,3
231567,1,2,1,1
231820,1,2,1,1
231919,5,6,5,5
231939,5,6,5,5
231943,1,2,1,1
232038,1,2,1,1
232098,1,2,1,1
232220,1,2,1,1
232301,1,2,1,1
232305,1,2,1,1
232642,1,2,1,1
232655,1,2,1,1
232777,1,2,1,1
232899,1,2,0,1
233219,2,3,2,2
233993,1,2,1,1
234095,1,2,1,1
234140,1,2,1,1
234164,1,2,1,1
234202,1,2,1,1
234312,1,2,1,1
234424,5,6,5,5
234699,1,2,1,1
234991,1,2,1,1
235359,1,2,1,1
235471,1,2,1,1
235473,1,2,1,1
235489,1,2,1,1
235690,3,4,3,3
235715,2,3,2,2
235765,2,3,2,2
235775,1,2,1,1
235842,1,2,1,1
236001,1,2,1,1
238996,1,2,1,1
239649,1,2,1,1
239835,1,2,1,1
240026,5,6,5,5
240785,1,2,1,1
241126,2,3,2,2
241807,1,2,1,1
243303,1,2,1,1
243751,1,2,1,1
250122,1,2,1,1
250380,1,2,1,1
252063,1,2,1,1
252790,3,4,3,3
261527,4,5,4,4
262088,1,2,1,1
262103,1,2,0,1
263987,1,2,1,1
277146,1,2,1,1
278008,1,2,1,1
278057,1,2,0,1
280046,30,31,30,30
280938,1,2,1,1
281552,1,2,1,1
283735,1,2,1,1
283740,1,2,1,1
284233,1,2,1,1
284428,1,2,1,1
284885,1,2,1,1
284999,1,2,1,1
285050,1,2,1,1
285196,30,31,30,30
285479,1,2,1,1
285523,1,2,1,1
285583,5,6,5,5
285742,6,7,6,6
285744,6,7,0,6
285861,1,2,1,1
285862,5,6,5,5
286014,1,2,1,1
286041,8,10,8,8
286045,6,7,0,6
286274,6,7,6,6
286276,1,2,1,1
286325,1,2,1,1
286407,1,2,1,1
286516,1,2,1,1
286601,2,3,2,2
286631,2,3,2,2
286723,1,2,1,1
286765,1,2,1,1
286776,5,6,5,5
286831,4,5,4,4
286999,1,2,1,1
287089,1,2,1,1
287356,1,2,1,1
287413,5,6,5,5
287480,2,3,2,2
287548,1,2,1,1
287628,1,2,1,1
287682,1,2,1,1
287698,1,2,1,1
287780,1,2,1,1
287812,1,2,1,1
287911,5,6,5,5
288161,1,2,1,1
288172,1,2,1,1
288194,1,2,0,1
288232,1,2,1,1
288238,1,2,1,1
288261,4,5,4,4
288300,2,3,2,2
288315,1,2,1,1
288409,1,2,1,1
288524,1,2,1,1
288527,1,2,0,1
288631,1,2,1,1
288737,1,2,1,1
288751,1,2,1,1
288770,1,2,1,1
288868,1,2,1,1
288895,1,2,1,1
288897,1,2,1,1
288942,1,2,1,1
288949,1,2,1,1
289032,1,2,1,1
289067,1,2,1,1
289103,1,2,1,1
289129,1,2,1,1
289565,1,2,1,1
289591,3,4,3,3
289594,1,2,1,1
289640,5,6,5,5
289652,1,2,0,1
289681,1,2,1,1
289698,2,3,2,2
289759,1,2,1,1
289770,1,2,1,1
289784,1,2,1,1
289785,8,9,8,8
289800,2,3,2,2
289861,1,2,1,1
289921,1,2,1,1
289937,1,2,1,1
289977,1,2,1,1
290005,1,2,1,1
290009,1,2,1,1
290029,1,2,1,1
290031,1,2,1,1
290032,3,4,3,3
290044,1,2,1,1
290048,1,2,1,1
290096,1,2,1,1
290099,5,6,5,5
290117,1,2,1,1
290120,8,9,8,8
290149,1,2,1,1
290162,1,2,1,1
290164,1,2,1,1
290172,1,2,1,1
290193,1,2,1,1
290265,1,2,1,1
290270,1,2,1,1
290377,1,2,1,1
290410,1,2,1,1
290431,7,8,7,7
290486,1,2,1,1
290501,1,2,1,1
290600,6,7,6,6
290732,1,2,1,1
290734,1,2,1,1
290813,7,8,7,7
290844,1,2,1,1
290865,1,2,1,1
290994,1,2,1,1
291165,1,2,1,1
291220,1,2,1,1
291227,1,2,1,1
291255,1,2,1,1
291384,1,2,1,1
291409,1,2,1,1
291443,1,2,1,1
291458,2,3,2,2
291490,1,2,1,1
291534,1,2,1,1
291535,1,2,1,1
291678,1,2,1,1
291731,1,2,1,1
291856,1,2,1,1
291948,1,2,1,1
291965,1,2,1,1
292121,1,2,1,1
292209,1,2,1,1
292214,1,2,1,1
292397,1,2,1,1
292407,1,2,1,1
292428,1,2,1,1
292435,1,2,1,1
292444,1,2,0,1
292446,1,2,1,1
292450,1,2,1,1
292480,1,2,1,1
292508,1,2,1,1
292509,1,2,1,1
292513,3,4,3,3
292519,3,4,3,3
292528,1,2,1,1
292563,1,2,1,1
292574,1,2,1,1
292589,1,2,1,1
292594,1,2,1,1
292605,1,2,1,1
292618,1,2,1,1
292680,1,2,1,1
292690,1,2,0,1
292711,1,2,1,1
292715,1,2,1,1
292792,1,2,1,1
292934,1,2,1,1
292938,1,2,1,1
293031,3,4,3,3
293108,1,2,1,1
293284,5,6,5,5
293299,1,2,1,1
293308,1,2,1,1
293347,5,6,5,5
293355,1,2,1,1
293370,1,2,1,1
293374,1,2,0,1
293388,1,2,1,1
293571,1,2,1,1
293612,2,3,2,2
293665,1,2,1,1
293705,1,2,1,1
293725,1,2,1,1
293921,1,2,1,1
294001,1,2,1,1
294054,1,2,1,1
294089,1,2,1,1
294529,1,2,1,1
294536,1,2,1,1
294543,1,2,1,1
294544,3,4,3,3
294566,1,2,1,1
294722,3,4,3,3
294764,1,2,1,1
294769,3,4,3,3
294982,1,2,1,1
295015,1,2,1,1
295035,1,2,1,1
295118,1,2,1,1
295139,1,2,1,1
295182,1,2,1,1
295202,1,2,1,1
295213,1,2,1,1
295220,1,2,1,1
295277,1,2,1,1
295397,1,2,1,1
295411,1,2,1,1
295671,1,2,1,1
295701,1,2,1,1
295710,4,5,4,4
295744,1,2,1,1
295756,1,2,1,1
295807,1,2,1,1
295898,1,2,1,1
295943,1,2,1,1
295954,1,2,1,1
295993,3,4,3,3
296111,1,2,0,1
296167,1,2,1,1
296260,1,2,1,1
296268,12,13,12,12
296276,1,2,1,1
296405,4,5,4,4
296558,2,4,2,2
296585,1,2,1,1
296634,1,2,1,1
296663,1,2,1,1
296676,1,2,1,1
296716,1,2,1,1
296788,1,2,1,1
296939,1,2,1,1
296979,1,2,1,1
296993,3,4,3,3
296999,2,3,2,2
297004,1,2,1,1
297008,2,3,2,2
297052,3,4,3,3
297103,1,2,1,1
297210,1,2,1,1
297232,1,2,1,1
297284,1,2,1,1
297450,1,2,1,1
297464,1,2,1,1
297578,1,2,1,1
297760,1,2,1,1
297787,2,3,2,2
297853,1,2,1,1
298115,1,2,1,1
298145,2,3,2,2
298169,6,7,6,6
298195,1,2,1,1
298309,1,2,1,1
298320,1,2,1,1
298386,1,2,1,1
298399,1,2,1,1
298452,1,2,1,1
298511,1,2,1,1
298518,1,2,1,1
298590,1,2,1,1
298650,1,2,1,1
298665,2,3,2,2
298738,1,2,1,1
298764,1,2,1,1
299169,1,2,1,1
299171,1,2,1,1
299523,11,12,11,11
299532,1,2,1,1
299580,1,2,1,1
299606,1,2,1,1
299619,1,2,1,1
299634,1,2,1,1
299635,1,2,1,1
299663,1,2,1,1
299914,1,2,1,1
299931,4,5,4,4
299940,1,2,1,1
299944,1,2,1,1
300025,1,2,1,1
300028,1,2,1,1
300097,2,3,2,2
300143,1,2,1,1
300240,1,2,1,1
300249,1,2,1,1
300259,1,2,0,1
300383,1,2,1,1
300481,1,2,1,1
300485,5,6,5,5
300603,1,2,1,1
300612,1,2,1,1
300652,1,2,1,1
300701,1,2,1,1
300784,4,5,4,4
300845,1,2,1,1
300857,2,3,2,2
300999,1,2,1,1
301106,7,9,7,7
301125,3,4,3,3
301166,1,2,1,1
301250,1,2,1,1
301260,1,2,1,1
301265,4,5,4,4
301266,1,2,1,1
301365,4,5,4,4
301389,1,2,1,1
301505,1,2,1,1
301523,1,2,1,1
301530,3,4,3,3
301584,1,2,1,1
301604,1,2,1,1
301606,1,2,1,1
301611,1,2,1,1
301612,1,2,1,1
301689,1,2,1,1
301690,3,4,3,3
301698,1,2,1,1
301761,1,2,1,1
301794,1,2,1,1
301800,1,2,1,1
301814,1,2,1,1
301873,1,2,1,1
301936,8,9,8,8
301944,1,2,1,1
301990,1,2,1,1
302030,1,2,1,1
302059,1,2,1,1
302118,2,3,2,2
302151,4,5,4,4
302188,1,2,1,1
302270,2,3,2,2
302360,14,15,14,14
302370,1,2,1,1
302482,1,2,1,1
302602,1,2,1,1
302637,1,2,1,1
302672,1,2,1,1
302811,1,2,1,1
302867,1,2,1,1
302995,1,2,1,1
303004,1,2,1,1
303258,1,2,1,1
303299,1,2,1,1
303315,1,2,1,1
303317,6,7,6,6
303319,1,2,1,1
303353,31,33,31,31
303359,2,3,2,2
303421,1,2,1,1
303500,1,2,1,1
303588,1,2,1,1
303640,1,2,1,1
303641,1,2,1,1
303795,1,2,1,1
303828,5,6,5,5
303830,5,6,0,5
303867,1,2,1,1
303936,1,2,1,1
303953,1,2,1,1
303979,1,2,1,1
304040,1,2,1,1
304168,2,3,2,2
304199,1,2,1,1
304348,1,2,1,1
304349,3,4,3,3
304424,1,2,1,1
304521,1,2,1,1
304532,2,3,2,2
304547,1,2,1,1
304705,1,2,1,1
304706,1,2,1,1
304815,1,2,1,1
305000,1,2,1,1
305049,1,2,1,1
305186,1,2,1,1
305204,1,2,1,1
305232,1,2,1,1
305285,1,2,1,1
305350,1,2,1,1
305410,1,2,1,1
305430,1,2,1,1
305612,1,2,1,1
305767,1,2,1,1
305801,1,2,1,1
305831,2,3,2,2
305833,5,6,5,5
305953,1,2,1,1
305961,1,2,1,1
306055,2,3,2,2
306083,1,2,1,1
306099,2,3,2,2
306134,5,6,5,5
306160,1,2,1,1
306179,1,2,1,1
306183,1,2,1,1
306194,1,2,1,1
306355,1,2,1,1
306464,1,2,1,1
306472,1,2,1,1
306497,1,2,1,1
306498,1,2,1,1
306510,1,2,1,1
306587,1,2,1,1
306611,1,2,1,1
306792,2,3,2,2
306869,1,2,1,1
307184,1,2,1,1
307331,1,2,1,1
307373,1,2,1,1
307475,2,4,2,2
307480,8,9,8,8
307483,1,2,1,1
307572,2,3,2,2
307646,1,2,1,1
307679,1,2,1,1
307872,1,2,1,1
307932,1,2,1,1
308035,1,2,1,1
308060,1,2,1,1
308092,1,2,1,1
308147,1,2,1,1
308168,1,2,1,1
308183,1,2,1,1
308262,1,2,1,1
308388,1,2,1,1
308397,1,2,1,1
308412,1,2,1,1
308519,1,2,1,1
308611,5,6,5,5
308625,2,3,2,2
308686,1,2,1,1
308694,1,2,1,1
308930,1,2,1,1
308969,1,2,1,1
309055,1,2,1,1
309058,1,2,1,1
309114,1,2,1,1
309133,1,2,1,1
309179,1,2,1,1
309192,1,2,1,1
309257,1,2,1,1
309324,1,2,1,1
309428,1,2,1,1
309437,1,2,1,1
309478,1,2,1,1
309481,1,2,1,1
309525,1,2,1,1
309569,1,2,1,1
309575,1,2,1,1
309659,1,2,1,1
309714,3,4,3,3
309827,2,3,2,2
309869,1,2,1,1
309900,1,2,1,1
309903,1,2,1,1
309924,2,3,2,2
309937,3,4,3,3
309953,1,2,1,1
309998,1,2,1,1
310063,1,2,1,1
310107,1,2,1,1
310166,1,2,1,1
310190,1,2,1,1
310266,3,4,3,3
310293,2,3,2,2
310351,1,2,1,1
310414,1,2,1,1
310418,2,3,2,2
310430,4,5,4,4
310446,1,2,1,1
310491,1,2,1,1
310510,1,2,1,1
310540,2,4,2,2
310584,1,2,1,1
310644,1,2,1,1
310671,1,2,1,1
310808,1,2,1,1
310833,1,2,1,1
311028,1,2,1,1
311242,1,2,1,1
311284,1,2,1,1
311320,1,2,1,1
311470,1,2,1,1
311654,1,2,1,1
311675,1,2,1,1
311723,1,2,1,1
311754,1,2,1,1
311786,1,2,1,1
311796,1,2,1,1
311807,1,2,1,1
311846,1,2,1,1
311879,4,5,4,4
312051,1,2,1,1
312087,1,2,1,1
312098,5,6,5,5
312140,4,5,4,4
312406,1,2,1,1
312456,4,5,4,4
312536,4,5,4,4
312600,1,2,1,1
312607,1,2,1,1
312626,1,2,1,1
312758,1,2,1,1
312779,1,2,1,1
312865,1,2,1,1
312988,1,2,1,1
313164,1,2,1,1
313407,1,2,1,1
313588,1,2,1,1
313589,1,2,1,1
313931,1,2,1,1
313970,1,2,1,1
314242,1,2,1,1
314262,1,2,1,1
314705,1,2,1,1
314824,1,2,1,1
314836,1,2,1,1
314953,1,2,1,1
315034,1,2,1,1
315108,2,3,2,2
315302,1,2,1,1
315422,1,2,1,1
315488,1,2,1,1
315505,1,2,1,1
315662,4,5,4,4
315749,1,2,1,1
315788,1,2,1,1
315861,3,4,3,3
315877,1,2,1,1
316091,1,2,1,1
316409,1,2,1,1
316411,1,2,1,1
316429,1,2,1,1
316608,1,2,1,1
316704,1,2,1,1
316755,1,2,1,1
316786,1,2,1,1
316833,1,2,1,1
316880,1,2,1,1
317039,1,2,1,1
317681,1,2,1,1
318053,1,2,1,1
318336,1,2,1,1
318903,4,5,4,4
319027,1,2,1,1
319079,1,2,1,1
319102,2,3,2,2
319847,1,2,1,1
320056,5,6,5,5
320134,1,2,1,1
320460,1,2,1,1
320945,1,2,1,1
322981,1,2,1,1
323599,1,2,1,1
324209,1,2,1,1
324232,1,2,1,1
324703,1,2,1,1
325157,1,2,0,1
325943,1,2,0,1
327098,2,3,2,2
327520,1,2,1,1
327680,3,4,3,3
329505,2,3,2,2
330047,1,2,1,1
330600,2,3,2,2
330959,1,2,1,1
331413,1,2,1,1
332595,1,2,1,1
332764,4,5,4,4
333077,1,2,1,1
333466,2,3,2,2
333615,1,2,1,1
334670,1,2,1,1
335321,1,2,1,1
340653,1,2,1,1
345425,1,2,1,1
364212,1,2,1,1
364230,1,2,1,1
364320,1,2,1,1
364585,1,2,1,1
365969,1,2,1,1
367009,1,2,0,1
367460,1,2,1,1
368090,1,2,1,1
368386,1,2,1,1
368497,1,2,1,1
370160,1,2,1,1
370216,1,2,1,1
370414,3,4,3,3
370434,1,2,1,1
370803,2,3,2,2
370894,4,5,2,4
370979,1,2,1,1
371505,1,2,1,1
371644,1,2,1,1
371668,1,2,1,1
371716,4,5,4,4
371740,1,2,1,1
371815,1,2,1,1
371905,4,5,4,4
371960,1,2,1,1
372034,1,2,1,1
372061,1,2,1,1
372113,1,2,1,1
372273,1,2,1,1
372318,1,2,1,1
372368,1,2,1,1
372518,1,2,1,1
372628,1,2,1,1
372719,1,2,1,1
372736,1,2,1,1
372865,1,2,1,1
372878,1,2,1,1
373032,1,2,1,1
373043,4,5,4,4
373072,2,3,2,2
373204,1,2,1,1
373265,2,3,2,2
373353,1,2,1,1
373462,1,2,1,1
373515,1,2,1,1
373553,1,2,1,1
373641,1,2,1,1
373674,1,2,1,1
373729,1,2,1,1
373750,1,2,1,1
373817,1,2,1,1
373932,1,2,0,1
373941,1,2,1,1
373979,1,2,1,1
374061,1,2,0,1
374100,1,2,1,1
374118,1,2,1,1
374156,1,2,1,1
374241,5,6,5,5
374584,1,2,1,1
374607,1,2,1,1
374608,1,2,1,1
374768,1,2,1,1
374867,4,5,4,4
374917,1,2,1,1
374919,1,2,1,1
375031,1,2,1,1
375180,1,2,1,1
375480,1,2,1,1
375499,1,2,1,1
375532,1,2,1,1
375577,1,2,1,1
375679,1,2,1,1
375688,1,2,1,1
375706,1,2,1,1
375734,1,2,1,1
375738,2,3,2,2
375785,2,3,2,2
375794,1,2,1,1
375890,1,2,1,1
375905,2,3,2,2
375927,1,2,1,1
375936,1,2,1,1
376005,1,2,1,1
376022,3,4,3,3
376178,1,2,1,1
376195,1,2,1,1
376229,1,2,1,1
376243,1,2,1,1
376282,1,2,1,1
376299,1,2,0,1
376340,1,2,1,1
376380,1,2,1,1
376547,1,2,1,1
376574,1,2,1,1
376595,1,2,1,1
376611,1,2,1,1
376647,12,13,12,12
376715,3,4,3,3
376724,1,2,1,1
376744,1,2,0,1
376745,1,2,1,1
376766,1,2,1,1
376807,1,2,1,1
376811,1,2,1,1
376856,1,2,1,1
376894,1,2,1,1
376915,1,2,0,1
376941,1,2,0,1
376995,1,2,1,1
377043,1,2,1,1
377138,1,2,1,1
377181,1,2,1,1
377206,3,4,3,3
377335,1,2,1,1
377355,1,2,1,1
377379,2,3,2,2
377401,1,2,1,1
377431,2,3,2,2
377439,1,2,1,1
377504,2,3,2,2
377521,1,2,1,1
377585,1,2,1,1
377630,1,2,1,1
377802,1,2,1,1
377827,2,3,2,2
378007,2,3,2,2
378101,1,2,1,1
378103,1,2,1,1
378194,1,2,1,1
378256,1,2,1,1
378382,1,2,1,1
378453,1,2,1,1
378587,1,2,1,1
378610,5,6,5,5
378647,1,2,1,1
378655,1,2,1,1
378749,1,2,1,1
378758,1,2,1,1
378964,1,2,1,1
379081,1,2,1,1
379109,2,3,2,2
379235,1,2,1,1
379242,1,2,1,1
379245,1,2,1,1
379284,1,2,1,1
379310,1,2,1,1
379327,3,4,3,3
379426,1,2,1,1
379481,1,2,1,1
379489,3,4,3,3
379657,1,2,1,1
379711,1,2,1,1
379738,2,3,2,2
379756,2,3,2,2
379788,1,2,1,1
379805,1,2,1,1
379822,1,2,1,1
379939,3,4,3,3
379959,1,2,1,1
379975,3,4,3,3
380027,1,2,1,1
380112,2,3,2,2
380211,1,2,1,1
380282,1,2,1,1
380331,1,2,1,1
380478,1,2,1,1
380657,1,2,1,1
380964,1,2,1,1
380994,1,2,1,1
381131,1,2,1,1
381143,2,3,2,2
381150,1,2,1,1
381195,1,2,1,1
381218,1,2,1,1
381236,1,2,1,1
381288,1,2,1,1
381296,1,2,1,1
381314,1,2,1,1
381322,1,2,1,1
381375,1,2,1,1
381377,1,2,1,1
381383,2,4,2,2
381392,1,2,0,1
381452,2,3,2,2
381462,1,2,1,1
381579,1,2,1,1
381701,1,2,1,1
381712,2,3,2,2
381771,1,2,1,1
381941,6,7,6,6
382090,1,2,1,1
382220,1,2,1,1
382366,2,3,2,2
382423,1,2,1,1
382449,1,2,1,1
382455,1,2,1,1
382493,1,2,1,1
382516,1,2,1,1
382556,5,6,5,5
382673,1,2,1,1
382772,1,2,1,1
382878,1,2,1,1
383061,1,2,1,1
383077,1,2,1,1
383094,1,2,1,1
383115,1,2,1,1
383217,1,2,1,1
383381,1,2,1,1
383418,1,2,1,1
383420,1,2,1,1
383524,1,2,1,1
383564,3,4,3,3
383608,1,2,1,1
383680,1,2,1,1
383693,1,2,1,1
383714,1,2,1,1
383737,1,2,1,1
383779,1,2,1,1
383834,1,2,1,1
383868,1,2,1,1
383939,1,2,1,1
383976,1,2,1,1
384031,1,2,1,1
384033,1,2,0,1
384351,1,2,1,1
384485,1,2,1,1
384526,1,2,1,1
384560,1,2,1,1
384639,1,2,1,1
384652,1,2,1,1
384769,1,2,1,1
384790,2,3,2,2
384831,1,2,1,1
384845,1,2,1,1
384848,1,2,1,1
384945,4,5,4,4
384951,2,3,2,2
385071,1,2,1,1
385089,1,2,0,1
385144,3,4,3,3
385178,1,2,1,1
385203,1,2,1,1
385273,1,2,1,1
385411,1,2,1,1
385551,1,2,1,1
385680,1,2,1,1
385709,1,2,1,1
385799,1,2,1,1
385851,2,3,2,2
385902,1,2,1,1
386009,1,2,1,1
386024,1,2,1,1
386043,1,2,1,1
386077,1,2,1,1
386159,1,2,1,1
386174,5,6,5,5
386226,1,2,1,1
386315,17,18,17,17
386353,1,2,1,1
386365,1,2,1,1
386373,1,2,1,1
386398,1,2,1,1
386404,1,2,1,1
386428,1,2,0,1
386467,1,2,1,1
386481,3,4,3,3
386520,1,2,1,1
386539,2,3,2,2
386579,1,2,1,1
386632,1,2,1,1
386689,1,2,1,1
386718,1,2,1,1
386734,2,3,2,2
386765,1,2,1,1
386777,1,2,1,1
386792,1,2,1,1
386818,1,2,1,1
386894,1,2,1,1
386904,1,2,1,1
386931,1,2,1,1
386956,14,15,14,14
386995,1,2,1,1
387097,1,2,1,1
387279,30,31,30,30
387305,1,2,1,1
387425,1,2,1,1
387468,1,2,1,1
387474,1,2,1,1
387502,3,4,3,3
387570,2,3,2,2
387698,1,2,1,1
387703,1,2,1,1
387711,2,3,2,2
387764,4,5,4,4
387961,6,7,6,6
388025,4,5,4,4
388176,2,3,2,2
388420,1,2,1,1
388480,1,2,1,1
388544,2,3,2,2
388636,1,2,1,1
388672,1,2,1,1
388839,1,2,1,1
388883,1,2,1,1
388945,1,2,1,1
388958,3,4,3,3
389028,1,2,1,1
389042,1,2,1,1
389055,1,2,1,1
389067,3,4,3,3
389098,1,2,1,1
389152,1,2,1,1
389172,1,2,1,1
389202,1,2,1,1
389223,1,2,1,1
389472,1,2,1,1
389545,6,7,6,6
389765,1,2,1,1
389903,1,2,1,1
389934,1,2,1,1
389943,1,2,1,1
389964,2,3,2,2
390071,2,3,0,2
390092,1,2,1,1
390117,1,2,1,1
390142,1,2,1,1
390160,1,2,1,1
390166,1,2,1,1
390185,1,2,1,1
390206,1,2,1,1
390255,1,2,1,1
390299,1,2,1,1
390313,2,3,2,2
390368,1,2,1,1
390399,1,2,1,1
390558,2,3,2,2
390634,1,2,1,1
390645,1,2,1,1
390673,1,2,1,1
390794,1,2,1,1
390838,1,2,0,1
390920,2,3,2,2
390994,1,2,1,1
390995,1,2,1,1
390998,1,2,1,1
391049,1,2,1,1
391163,2,3,2,2
391183,1,2,1,1
391445,1,2,1,1
391478,1,2,1,1
391517,1,2,1,1
391731,1,2,1,1
391759,1,2,1,1
391767,1,2,1,1
391795,1,2,1,1
391811,1,2,1,1
391876,1,2,1,1
391918,1,2,1,1
391927,1,2,1,1
392198,1,2,1,1
392200,1,2,1,1
392304,13,14,13,13
392842,1,2,1,1
392993,1,2,1,1
392998,1,2,1,1
393062,1,2,1,1
393083,1,2,1,1
393137,1,2,1,1
393342,1,2,1,1
393433,1,2,1,1
393450,2,3,2,2
393643,1,2,1,1
393760,1,2,1,1
393799,1,2,1,1
393817,1,2,1,1
393877,1,2,1,1
393919,1,2,1,1
393956,1,2,1,1
393957,3,4,3,3
394059,1,2,1,1
394076,1,2,1,1
394102,3,4,3,3
394105,2,3,2,2
394137,1,2,1,1
394142,1,2,1,1
394144,1,2,1,1
394149,1,2,1,1
394153,1,2,1,1
394165,3,4,3,3
394251,1,2,1,1
394325,1,2,1,1
394462,15,16,15,15
394532,1,2,1,1
394540,1,2,1,1
394557,4,5,4,4
394637,1,2,1,1
394663,1,2,1,1
394756,4,5,4,4
394898,1,2,1,1
394935,1,2,1,1
394939,1,2,1,1
394977,3,4,3,3
394981,1,2,1,1
395074,1,2,1,1
395129,2,3,2,2
395148,17,18,17,17
395160,1,2,1,1
395227,5,6,5,5
395375,2,3,0,2
395637,1,2,1,1
395819,2,3,2,2
395909,2,3,2,2
395975,2,3,2,2
396014,1,2,1,1
396019,1,2,1,1
396022,1,2,1,1
396037,1,2,1,1
396062,1,2,1,1
396193,1,2,1,1
396237,1,2,1,1
396240,3,4,3,3
396246,1,2,1,1
396286,1,2,1,1
396328,1,2,1,1
396393,1,2,1,1
396535,1,2,1,1
396608,2,3,2,2
396694,1,2,1,1
396732,2,3,2,2
396765,1,2,1,1
396861,1,2,1,1
396986,1,2,1,1
397112,1,2,1,1
397158,1,2,1,1
397182,1,2,1,1
397337,2,3,2,2
397381,7,8,7,7
397507,2,3,2,2
397600,1,2,1,1
397730,2,3,2,2
397777,8,9,8,8
397911,1,2,1,1
397962,4,5,4,4
397989,1,2,1,1
398000,1,2,1,1
398071,1,2,1,1
398145,1,2,1,1
398163,1,2,1,1
398277,15,16,15,15
398298,1,2,1,1
398299,1,2,1,1
398361,1,2,1,1
398379,1,2,1,1
398412,1,2,1,1
398449,1,2,1,1
398559,1,2,0,1
398617,1,2,1,1
398625,2,3,2,2
398657,1,2,1,1
398881,1,2,1,1
398917,1,2,1,1
398918,1,2,1,1
398922,1,2,0,1
398925,1,2,1,1
399007,1,2,0,1
399047,1,2,1,1
399065,1,2,1,1
399157,3,4,3,3
399289,1,2,1,1
399426,1,2,1,1
399537,1,2,1,1
399634,2,3,2,2
399996,1,2,1,1
400424,2,3,2,2
400637,1,2,1,1
400677,1,2,1,1
400861,1,2,1,1
401221,2,3,2,2
402240,1,2,1,1
402282,1,2,1,1
402307,1,2,1,1
402343,1,2,0,1
402402,1,2,1,1
402854,1,2,1,1
403225,1,2,1,1
403422,1,2,1,1
403457,1,2,0,1
404978,1,2,1,1
405045,1,2,1,1
405263,1,2,1,1
